timestamp,scenario_id,step_index,source,co2_ppm,temperature_c,humidity_percent,person_count,vision_confidence,fan,window
2026-06-18T00:31:59.427997+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:32:01.432275+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:32:03.435232+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:32:05.441070+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:32:07.446136+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:32:09.446557+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:32:11.447043+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:32:13.447934+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:32:15.448780+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:32:17.453306+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:32:19.455654+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:32:21.457525+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:32:23.460122+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:32:25.465304+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:32:27.469468+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:32:29.470530+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:32:31.476298+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:32:33.482679+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:32:35.483964+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:32:37.488995+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:32:39.494862+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:32:41.500217+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:32:43.501165+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:32:45.502020+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:32:47.502714+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:32:49.506883+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:32:51.511236+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:32:53.513354+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:32:55.518965+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:32:57.522928+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:32:59.523787+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:33:01.526101+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:33:03.529847+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:33:05.535546+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:33:07.536251+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:33:09.540324+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:33:11.544748+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:33:13.546342+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:33:15.549406+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:33:17.555065+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:33:19.560626+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:33:21.561679+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:33:23.565814+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:33:25.567123+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:33:27.571725+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:33:29.576332+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:33:31.581888+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:33:33.582797+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:33:35.588616+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:33:37.593303+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:33:39.596688+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:33:41.599517+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:33:43.602326+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:33:45.608208+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:33:47.610660+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:33:49.614798+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:33:51.620551+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:33:53.626412+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:33:55.631418+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:33:57.635950+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:33:59.641762+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:34:01.647605+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:34:03.652897+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:34:05.656506+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:34:07.662157+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:34:09.662980+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:34:11.668194+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:34:13.674053+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:34:15.679949+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:34:17.685797+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:34:19.691665+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:34:21.693035+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:34:23.696106+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:34:25.702173+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:34:27.708012+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:34:29.713855+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:34:31.719700+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:34:33.721626+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:34:35.727247+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:34:37.738853+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:34:39.742779+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:34:41.745178+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:34:43.747593+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:34:45.751154+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:34:47.756763+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:34:49.757642+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:34:51.763881+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:34:53.766977+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:34:55.768124+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:34:57.769359+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:34:59.771584+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:35:01.773806+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:35:03.775415+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:35:05.776161+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:35:07.777338+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:35:09.779243+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:35:11.780604+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:35:13.785384+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:35:15.791155+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:35:17.794930+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:35:19.798739+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:35:21.799505+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:35:23.801813+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:35:25.804542+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:35:27.816037+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:35:29.817473+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:35:31.820976+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:35:33.823212+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:35:35.827010+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:35:37.828029+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:35:39.831010+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:35:41.835059+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:35:43.838960+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:35:45.839986+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:35:47.842380+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:35:49.847660+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:35:51.851751+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:35:53.854569+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:35:55.855506+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:35:57.858540+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:35:59.860256+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:36:01.865554+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:36:03.867999+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:36:05.873541+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:36:07.875477+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:36:09.877177+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:36:11.882407+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:36:13.887610+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:36:15.890904+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:36:17.894240+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:36:19.896181+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:36:21.901207+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:36:23.905186+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:36:25.907335+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:36:27.908893+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:36:29.912679+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:36:31.913486+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:36:33.916684+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:36:35.917383+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:36:37.920537+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:36:39.925400+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:36:41.930720+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:36:43.936474+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:36:45.940524+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:36:47.944618+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:36:49.950242+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:36:51.951531+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:36:53.952297+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:36:55.957720+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:36:57.960238+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:36:59.961361+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:37:01.965388+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:37:03.969470+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:37:05.974641+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:37:07.978962+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:37:09.983959+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:37:11.985357+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:37:13.990723+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:37:15.996552+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:37:18.001647+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:37:20.004972+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:37:22.008256+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:37:24.013040+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:37:26.018179+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:37:28.023863+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:37:30.025210+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:37:32.026296+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:37:34.027586+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:37:36.029271+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:37:38.031306+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:37:40.036358+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:37:42.042675+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:37:44.045156+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:37:46.049135+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:37:48.050221+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:37:50.055374+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:37:52.058897+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:37:54.061938+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:37:56.063028+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:37:58.063634+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:38:00.064269+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:38:02.069248+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:38:04.074185+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:38:06.076694+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:38:08.079794+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:38:10.080459+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:38:12.081400+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:38:14.082737+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:38:16.084408+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:38:18.085571+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:38:20.086605+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:38:22.087106+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:38:24.091885+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:38:26.095583+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:38:28.105032+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:38:30.110520+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:38:32.114378+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:38:34.119942+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:38:36.124775+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:38:38.125603+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:38:40.130653+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:38:42.131556+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:38:44.132335+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:38:46.136070+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:38:48.139232+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:38:50.143461+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:38:52.146229+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:38:54.151262+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:38:56.156427+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:38:58.157506+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:39:00.162223+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:39:02.166487+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:39:04.168683+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:39:06.170009+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:39:08.172767+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:39:10.177483+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:39:12.183194+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
2026-06-18T00:39:14.188159+00:00,lab_overcrowded_high_co2,3,step,1680,31.4,72,38,0.82,OFF,CLOSED
2026-06-18T00:39:16.190850+00:00,lab_overcrowded_high_co2,4,step,2100,33.0,76,40,0.8,OFF,CLOSED
2026-06-18T00:39:18.197528+00:00,lab_overcrowded_high_co2,0,step,780,27.8,61,8,0.84,OFF,CLOSED
2026-06-18T00:39:20.200809+00:00,lab_overcrowded_high_co2,1,step,980,28.4,64,18,0.83,OFF,CLOSED
2026-06-18T00:39:22.204626+00:00,lab_overcrowded_high_co2,2,step,1280,29.6,67,28,0.82,OFF,CLOSED
